DateTime,TemperatureF,Humidity,Hour_y,Minute_y,Day_y,Weekend,Holiday,TotalUsage
07-02-2017 06:00,70.2,92,6,360,3,0,0,12.11398333
07-02-2017 07:00,70.3,90,7,420,3,0,0,17.26531667
07-02-2017 08:00,69.8,91,8,480,3,0,0,14.34785
07-02-2017 09:00,69.8,86,9,540,3,0,0,14.70791667
07-02-2017 10:00,71.2,74,10,600,3,0,0,16.36148333
07-02-2017 11:00,75.7,51,11,660,3,0,0,16.11663333
07-02-2017 12:00,78.6,29,12,720,3,0,0,19.21911667
07-02-2017 13:00,80.8,18,13,780,3,0,0,16.31176667
07-02-2017 14:00,81.9,15,14,840,3,0,0,16.91556667
07-02-2017 15:00,83.3,12,15,900,3,0,0,22.96553333
07-02-2017 16:00,84,12,16,960,3,0,0,24.13328333
07-02-2017 17:00,84,12,17,1020,3,0,0,24.82313333
07-02-2017 18:00,83.7,12,18,1080,3,0,0,23.49685
07-02-2017 19:00,78.6,21,19,1140,3,0,0,24.13815
07-02-2017 20:00,73.8,36,20,1200,3,0,0,25.03625
07-02-2017 21:00,68.9,46,21,1260,3,0,0,20.73275
07-02-2017 22:00,64.9,53,22,1320,3,0,0,20.14591667
07-02-2017 23:00,61.3,60,23,1380,3,0,0,14.52915
08-02-2017 00:00,59.4,64,0,0,4,0,0,10.84455
08-02-2017 01:00,59.7,59,1,60,4,0,0,9.9776
08-02-2017 02:00,57.9,69,2,120,4,0,0,9.07535
08-02-2017 03:00,56.7,58,3,180,4,0,0,9.982716667
08-02-2017 04:00,57.6,61,4,240,4,0,0,12.85676667
08-02-2017 05:00,55.6,58,5,300,4,0,0,11.14468333
08-02-2017 06:00,55.4,62,6,360,4,0,0,12.62881667
08-02-2017 07:00,57.2,56,7,420,4,0,0,21.27895
08-02-2017 08:00,57.6,51,8,480,4,0,0,14.71076667
08-02-2017 09:00,61.7,42,9,540,4,0,0,13.0117
08-02-2017 10:00,70,30,10,600,4,0,0,13.74323333
08-02-2017 11:00,77,23,11,660,4,0,0,19.10393333
08-02-2017 12:00,78.4,25,12,720,4,0,0,14.72026667
08-02-2017 13:00,79.3,22,13,780,4,0,0,14.37025
08-02-2017 14:00,79.9,22,14,840,4,0,0,16.44518333
08-02-2017 15:00,81.7,22,15,900,4,0,0,26.18123333
08-02-2017 16:00,84.4,11,16,960,4,0,0,25.3394
08-02-2017 17:00,84.4,13,17,1020,4,0,0,23.12885
08-02-2017 18:00,81.7,20,18,1080,4,0,0,22.4612
08-02-2017 19:00,76.3,22,19,1140,4,0,0,21.44106667
08-02-2017 20:00,71.8,26,20,1200,4,0,0,21.25845
08-02-2017 21:00,66.4,30,21,1260,4,0,0,23.38216667
08-02-2017 22:00,63.5,30,22,1320,4,0,0,31.16741667
08-02-2017 23:00,61.3,32,23,1380,4,0,0,23.9636
09-02-2017 00:00,59.7,33,0,0,5,0,0,15.84738333
09-02-2017 01:00,57.2,41,1,60,5,0,0,10.24585
09-02-2017 02:00,55,40,2,120,5,0,0,9.594633333
09-02-2017 03:00,53.2,42,3,180,5,0,0,11.222
09-02-2017 04:00,51.1,44,4,240,5,0,0,14.51805
09-02-2017 05:00,49.3,46,5,300,5,0,0,12.3537
09-02-2017 06:00,47.7,48,6,360,5,0,0,12.82108333
09-02-2017 07:00,46.2,48,7,420,5,0,0,18.89488333
09-02-2017 08:00,45.3,48,8,480,5,0,0,22.46003333
09-02-2017 09:00,46.2,44,9,540,5,0,0,24.04241667
09-02-2017 10:00,47.8,41,10,600,5,0,0,16.946
09-02-2017 11:00,50.9,38,11,660,5,0,0,20.18116667
09-02-2017 12:00,54.3,34,12,720,5,0,0,15.15596667
09-02-2017 13:00,57.4,32,13,780,5,0,0,14.2884
09-02-2017 14:00,60.4,29,14,840,5,0,0,15.56476667
09-02-2017 15:00,62.1,23,15,900,5,0,0,14.31591667
09-02-2017 16:00,66.6,23,16,960,5,0,0,14.34356667
09-02-2017 17:00,67.3,21,17,1020,5,0,0,19.30803333
09-02-2017 18:00,66.7,23,18,1080,5,0,0,21.21435
09-02-2017 19:00,65.5,27,19,1140,5,0,0,21.07418333
09-02-2017 20:00,63.5,29,20,1200,5,0,0,21.50253333
09-02-2017 21:00,61.3,32,21,1260,5,0,0,20.55283333
09-02-2017 22:00,59.4,38,22,1320,5,0,0,16.94176667
09-02-2017 23:00,58.1,41,23,1380,5,0,0,13.21636667
10-02-2017 00:00,56.5,52,0,0,6,0,0,10.8608
10-02-2017 01:00,54.3,49,1,60,6,0,0,10.8711
10-02-2017 02:00,56.5,43,2,120,6,0,0,10.76823333
10-02-2017 03:00,55.9,48,3,180,6,0,0,10.13955
10-02-2017 04:00,54.5,54,4,240,6,0,0,12.01755
10-02-2017 05:00,54,71,5,300,6,0,0,13.14666667
10-02-2017 06:00,54.1,72,6,360,6,0,0,15.37966667
10-02-2017 07:00,55,75,7,420,6,0,0,19.88586667
10-02-2017 08:00,56.3,79,8,480,6,0,0,18.79533333
10-02-2017 09:00,58.1,80,9,540,6,0,0,16.56196667
10-02-2017 10:00,60.1,77,10,600,6,0,0,18.07811667
10-02-2017 11:00,63.9,75,11,660,6,0,0,14.27071667
10-02-2017 12:00,67.8,70,12,720,6,0,0,11.3163
10-02-2017 13:00,70.2,68,13,780,6,0,0,10.53171667
10-02-2017 14:00,72.5,58,14,840,6,0,0,13.91496667
10-02-2017 15:00,75.6,53,15,900,6,0,0,12.9063
10-02-2017 16:00,77,50,16,960,6,0,0,15.28056667
10-02-2017 17:00,78.3,50,17,1020,6,0,0,20.81723333
10-02-2017 18:00,78.1,51,18,1080,6,0,0,21.2465
10-02-2017 19:00,75.7,55,19,1140,6,0,0,27.75695
10-02-2017 20:00,74.5,59,20,1200,6,0,0,23.10686667
10-02-2017 21:00,73,61,21,1260,6,0,0,19.60681667
10-02-2017 22:00,71.6,75,22,1320,6,0,0,17.35876667
10-02-2017 23:00,69.8,85,23,1380,6,0,0,22.91708333
11-02-2017 00:00,68.9,90,0,0,7,1,0,19.53055
11-02-2017 01:00,68.2,92,1,60,7,1,0,19.79146667
11-02-2017 02:00,68.9,92,2,120,7,1,0,18.17451667
11-02-2017 03:00,69.8,88,3,180,7,1,0,17.39891667
11-02-2017 04:00,69.8,88,4,240,7,1,0,15.64928333
11-02-2017 05:00,69.3,90,5,300,7,1,0,15.10473333
11-02-2017 06:00,69.6,87,6,360,7,1,0,12.74381667
11-02-2017 07:00,69.8,86,7,420,7,1,0,12.81445
11-02-2017 08:00,69.8,87,8,480,7,1,0,14.09058333
11-02-2017 09:00,70,87,9,540,7,1,0,21.00275
11-02-2017 10:00,71.2,79,10,600,7,1,0,16.48558333
11-02-2017 11:00,72.9,73,11,660,7,1,0,17.23125
11-02-2017 12:00,73.2,70,12,720,7,1,0,15.70223333
11-02-2017 13:00,76.3,63,13,780,7,1,0,18.504
11-02-2017 14:00,78.4,56,14,840,7,1,0,23.6842
11-02-2017 15:00,81.7,51,15,900,7,1,0,32.83643333
11-02-2017 16:00,84,44,16,960,7,1,0,28.7311
11-02-2017 17:00,85.8,40,17,1020,7,1,0,30.24615
11-02-2017 18:00,85.8,43,18,1080,7,1,0,32.46978333
11-02-2017 19:00,84.4,46,19,1140,7,1,0,31.12308333
11-02-2017 20:00,82.4,55,20,1200,7,1,0,28.77455
11-02-2017 21:00,77.4,72,21,1260,7,1,0,28.9219
11-02-2017 22:00,75.4,81,22,1320,7,1,0,30.06871667
11-02-2017 23:00,73.6,84,23,1380,7,1,0,23.61581667
12-02-2017 00:00,72.1,86,0,0,1,1,1,18.31298333
12-02-2017 01:00,70.9,90,1,60,1,1,1,12.07063333
12-02-2017 02:00,69.8,91,2,120,1,1,1,11.14203333
12-02-2017 03:00,69.3,93,3,180,1,1,1,9.372716667
12-02-2017 04:00,69.1,92,4,240,1,1,1,9.263383333
12-02-2017 05:00,69.1,89,5,300,1,1,1,9.97365
12-02-2017 06:00,69.6,86,6,360,1,1,1,9.809483333
12-02-2017 07:00,70,85,7,420,1,1,1,11.85371667
12-02-2017 08:00,70,85,8,480,1,1,1,16.08966667
12-02-2017 09:00,70.5,81,9,540,1,1,1,16.10731667
12-02-2017 10:00,70.9,80,10,600,1,1,1,23.03823333
12-02-2017 11:00,72.1,74,11,660,1,1,1,25.32401667
12-02-2017 12:00,74.8,66,12,720,1,1,1,25.00876667
12-02-2017 13:00,77.9,55,13,780,1,1,1,19.78998333
12-02-2017 14:00,79.9,59,14,840,1,1,1,27.181
12-02-2017 15:00,76.1,55,15,900,1,1,1,26.6747
12-02-2017 16:00,77,50,16,960,1,1,1,28.60368333
12-02-2017 17:00,76.1,53,17,1020,1,1,1,26.16876667
12-02-2017 18:00,74.1,54,18,1080,1,1,1,26.01063333
12-02-2017 19:00,72.7,55,19,1140,1,1,1,32.89886667
12-02-2017 20:00,71.6,54,20,1200,1,1,1,27.46021667
12-02-2017 21:00,70.2,52,21,1260,1,1,1,29.2793
12-02-2017 22:00,69.3,52,22,1320,1,1,1,25.68635
12-02-2017 23:00,68.7,51,23,1380,1,1,1,15.4009
13-02-2017 00:00,68,53,0,0,2,0,1,12.2969
13-02-2017 01:00,67.6,50,1,60,2,0,1,10.44401667
13-02-2017 02:00,67.5,41,2,120,2,0,1,9.626083333
13-02-2017 03:00,66.9,40,3,180,2,0,1,8.9444
13-02-2017 04:00,66.2,41,4,240,2,0,1,9.263583333
13-02-2017 05:00,65.3,43,5,300,2,0,1,10.27785
13-02-2017 06:00,64.9,44,6,360,2,0,1,11.41385
13-02-2017 07:00,64.6,49,7,420,2,0,1,15.9443
13-02-2017 08:00,64.4,50,8,480,2,0,1,13.85933333
13-02-2017 09:00,64.6,54,9,540,2,0,1,17.56968333
13-02-2017 10:00,65.5,64,10,600,2,0,1,18.1432
13-02-2017 11:00,66.6,64,11,660,2,0,1,14.01861667
13-02-2017 12:00,69.1,60,12,720,2,0,1,15.78433333
13-02-2017 13:00,73.6,63,13,780,2,0,1,17.12841667
13-02-2017 14:00,72.9,68,14,840,2,0,1,22.70336667
13-02-2017 15:00,76.8,60,15,900,2,0,1,24.41318333
13-02-2017 16:00,76.3,57,16,960,2,0,1,24.56026667
13-02-2017 17:00,77.2,56,17,1020,2,0,1,22.65056667
13-02-2017 18:00,77.2,60,18,1080,2,0,1,27.92316667
13-02-2017 19:00,72.9,78,19,1140,2,0,1,29.28751667
13-02-2017 20:00,70.9,79,20,1200,2,0,1,28.53473333
13-02-2017 21:00,70.2,80,21,1260,2,0,1,28.08886667
13-02-2017 22:00,69.8,81,22,1320,2,0,1,24.01328333
13-02-2017 23:00,69.1,83,23,1380,2,0,1,14.92601667
14-02-2017 00:00,68.5,83,0,0,3,0,0,11.39181667
14-02-2017 01:00,68.4,82,1,60,3,0,0,11.44916667
14-02-2017 02:00,68.5,81,2,120,3,0,0,9.90485
14-02-2017 03:00,68.4,83,3,180,3,0,0,9.4814
14-02-2017 04:00,50,96,4,240,3,0,0,11.96128333
14-02-2017 05:00,51.3,97,5,300,3,0,0,9.5502
14-02-2017 06:00,52.9,98,6,360,3,0,0,12.9871
14-02-2017 07:00,53.1,98,7,420,3,0,0,19.75381667
14-02-2017 08:00,51.8,97,8,480,3,0,0,17.8495
14-02-2017 09:00,52.7,98,9,540,3,0,0,21.39911667
14-02-2017 10:00,52.3,95,10,600,3,0,0,19.66258333
14-02-2017 11:00,50.7,89,11,660,3,0,0,15.89575
14-02-2017 12:00,51.6,81,12,720,3,0,0,18.11161667
14-02-2017 13:00,53.6,74,13,780,3,0,0,12.99198333
14-02-2017 14:00,55.8,71,14,840,3,0,0,18.324
14-02-2017 15:00,56.7,68,15,900,3,0,0,21.65516667
14-02-2017 16:00,54.1,69,16,960,3,0,0,26.75896667
14-02-2017 17:00,53.4,68,17,1020,3,0,0,21.0875
14-02-2017 18:00,53.8,67,18,1080,3,0,0,23.03898333
14-02-2017 19:00,53.6,67,19,1140,3,0,0,24.06143333
14-02-2017 20:00,52.9,65,20,1200,3,0,0,25.47188333
14-02-2017 21:00,52.2,67,21,1260,3,0,0,27.2085
14-02-2017 22:00,50.9,67,22,1320,3,0,0,21.4355
14-02-2017 23:00,50.2,67,23,1380,3,0,0,15.88605
15-02-2017 00:00,49.3,70,0,0,4,0,1,13.03775
15-02-2017 01:00,47.8,68,1,60,4,0,1,13.04433333
15-02-2017 02:00,46.9,68,2,120,4,0,1,11.86885
15-02-2017 03:00,46.6,72,3,180,4,0,1,13.1258
15-02-2017 04:00,45.1,76,4,240,4,0,1,16.31356667
15-02-2017 05:00,44.6,77,5,300,4,0,1,15.3524
15-02-2017 06:00,44.6,78,6,360,4,0,1,19.87725
15-02-2017 07:00,44.6,79,7,420,4,0,1,24.52333333
15-02-2017 08:00,44.4,79,8,480,4,0,1,18.48701667
15-02-2017 09:00,45.9,73,9,540,4,0,1,18.08863333
15-02-2017 10:00,50,59,10,600,4,0,1,20.4814
15-02-2017 11:00,55.4,38,11,660,4,0,1,17.4591
15-02-2017 12:00,58.5,26,12,720,4,0,1,13.58788333
15-02-2017 13:00,60.3,24,13,780,4,0,1,14.05191667
15-02-2017 14:00,61.5,22,14,840,4,0,1,15.84421667
15-02-2017 15:00,61.9,21,15,900,4,0,1,15.44335
15-02-2017 16:00,63.5,19,16,960,4,0,1,16.17168333
15-02-2017 17:00,64,20,17,1020,4,0,1,18.27261667
15-02-2017 18:00,63.9,20,18,1080,4,0,1,21.6549
15-02-2017 19:00,61.5,26,19,1140,4,0,1,25.07278333
15-02-2017 20:00,58.3,34,20,1200,4,0,1,27.04385
15-02-2017 21:00,54.9,37,21,1260,4,0,1,26.20003333
15-02-2017 22:00,52.3,47,22,1320,4,0,1,16.58616667
15-02-2017 23:00,50.2,58,23,1380,4,0,1,12.94853333
16-02-2017 00:00,46.9,66,0,0,5,0,0,10.39873333
16-02-2017 01:00,44.8,75,1,60,5,0,0,11.97708333
16-02-2017 02:00,43.9,78,2,120,5,0,0,10.65193333
16-02-2017 03:00,42.6,83,3,180,5,0,0,12.71398333
16-02-2017 04:00,41.9,86,4,240,5,0,0,16.70291667
16-02-2017 05:00,41.7,89,5,300,5,0,0,15.35751667
16-02-2017 06:00,41.2,91,6,360,5,0,0,18.93186667
16-02-2017 07:00,40.8,93,7,420,5,0,0,23.40425
16-02-2017 08:00,40.8,92,8,480,5,0,0,24.74251667
16-02-2017 09:00,44.2,71,9,540,5,0,0,20.53696667
16-02-2017 10:00,51.3,51,10,600,5,0,0,22.86471667
16-02-2017 11:00,56.8,34,11,660,5,0,0,21.75288333
16-02-2017 12:00,60.1,29,12,720,5,0,0,17.67551667
16-02-2017 13:00,62.6,28,13,780,5,0,0,14.49238333
16-02-2017 14:00,65.1,29,14,840,5,0,0,12.36123333
16-02-2017 15:00,68.7,26,15,900,5,0,0,13.69048333
16-02-2017 16:00,69.6,25,16,960,5,0,0,15.13703333
16-02-2017 17:00,69.8,23,17,1020,5,0,0,19.14623333
16-02-2017 18:00,68.4,24,18,1080,5,0,0,21.49511667
16-02-2017 19:00,66,32,19,1140,5,0,0,20.32275
16-02-2017 20:00,63.9,31,20,1200,5,0,0,20.379
16-02-2017 21:00,62.2,33,21,1260,5,0,0,21.36773333
16-02-2017 22:00,60.1,40,22,1320,5,0,0,20.0531
16-02-2017 23:00,56.5,50,23,1380,5,0,0,16.4081
17-02-2017 00:00,57.4,50,0,0,6,0,0,14.61595
17-02-2017 01:00,55.2,60,1,60,6,0,0,11.55725
17-02-2017 02:00,54,63,2,120,6,0,0,11.62845
17-02-2017 03:00,53.1,68,3,180,6,0,0,11.60756667
17-02-2017 04:00,53.1,69,4,240,6,0,0,14.35455
17-02-2017 05:00,53.2,70,5,300,6,0,0,13.38743333
17-02-2017 06:00,52,74,6,360,6,0,0,16.01968333
17-02-2017 07:00,52,75,7,420,6,0,0,26.86906667
17-02-2017 08:00,52,76,8,480,6,0,0,17.72846667
17-02-2017 09:00,52.3,77,9,540,6,0,0,18.26981667
17-02-2017 10:00,57.4,70,10,600,6,0,0,19.59136667
17-02-2017 11:00,63.3,63,11,660,6,0,0,19.14735
17-02-2017 12:00,65.5,63,12,720,6,0,0,18.95003333
17-02-2017 13:00,69.8,49,13,780,6,0,0,15.00425
17-02-2017 14:00,73.2,44,14,840,6,0,0,19.0995
17-02-2017 15:00,74.8,41,15,900,6,0,0,20.23183333
17-02-2017 16:00,76.1,36,16,960,6,0,0,17.30318333
17-02-2017 17:00,76.8,34,17,1020,6,0,0,22.84146667
17-02-2017 18:00,76.8,34,18,1080,6,0,0,19.95821667
17-02-2017 19:00,74.5,38,19,1140,6,0,0,20.15961667
17-02-2017 20:00,72.7,41,20,1200,6,0,0,22.30333333
17-02-2017 21:00,69.6,56,21,1260,6,0,0,24.69233333
17-02-2017 22:00,65.5,85,22,1320,6,0,0,28.07665
17-02-2017 23:00,64.6,90,23,1380,6,0,0,24.25098333
18-02-2017 00:00,64.8,91,0,0,7,1,0,15.6817
18-02-2017 01:00,64.9,89,1,60,7,1,0,11.78185
18-02-2017 02:00,64.9,87,2,120,7,1,0,10.16883333
18-02-2017 03:00,64.6,86,3,180,7,1,0,9.853216667
18-02-2017 04:00,64.4,86,4,240,7,1,0,13.3275
18-02-2017 05:00,64.6,84,5,300,7,1,0,10.45755
18-02-2017 06:00,64.8,84,6,360,7,1,0,10.48146667
18-02-2017 07:00,64,86,7,420,7,1,0,12.9258
18-02-2017 08:00,63.5,88,8,480,7,1,0,17.60105
18-02-2017 09:00,64,87,9,540,7,1,0,15.81355
18-02-2017 10:00,68.2,68,10,600,7,1,0,21.59243333
18-02-2017 11:00,72.3,55,11,660,7,1,0,24.10983333
18-02-2017 12:00,76.8,41,12,720,7,1,0,19.21923333
18-02-2017 13:00,79.3,37,13,780,7,1,0,21.52776667
18-02-2017 14:00,81.9,32,14,840,7,1,0,19.92376667
18-02-2017 15:00,84,23,15,900,7,1,0,19.0278
18-02-2017 16:00,85.1,21,16,960,7,1,0,23.99556667
18-02-2017 17:00,86,16,17,1020,7,1,0,24.43935
18-02-2017 18:00,85.5,20,18,1080,7,1,0,28.64261667
18-02-2017 19:00,83.7,25,19,1140,7,1,0,29.5793
18-02-2017 20:00,79.7,29,20,1200,7,1,0,29.5654
18-02-2017 21:00,76.1,41,21,1260,7,1,0,29.87015
18-02-2017 22:00,73.6,67,22,1320,7,1,0,27.8581
18-02-2017 23:00,70.9,83,23,1380,7,1,0,25.63596667
19-02-2017 00:00,71.2,78,0,0,1,1,0,22.04566667
19-02-2017 01:00,70.9,80,1,60,1,1,0,18.07766667
19-02-2017 02:00,70.3,83,2,120,1,1,0,17.25511667
19-02-2017 03:00,70.2,85,3,180,1,1,0,15.13311667
19-02-2017 04:00,70,89,4,240,1,1,0,14.96965
19-02-2017 05:00,69.6,91,5,300,1,1,0,11.05955
19-02-2017 06:00,70,91,6,360,1,1,0,10.30503333
19-02-2017 07:00,70.7,92,7,420,1,1,0,12.38513333
19-02-2017 08:00,71.1,92,8,480,1,1,0,13.60193333
19-02-2017 09:00,71.8,90,9,540,1,1,0,15.60505
19-02-2017 10:00,73,87,10,600,1,1,0,20.01275
19-02-2017 11:00,74.8,75,11,660,1,1,0,19.83046667
19-02-2017 12:00,76.5,67,12,720,1,1,0,24.21866667
19-02-2017 13:00,77.5,66,13,780,1,1,0,23.8638
19-02-2017 14:00,77.2,65,14,840,1,1,0,24.60405
19-02-2017 15:00,78.1,63,15,900,1,1,0,24.06936667
19-02-2017 16:00,79.5,63,16,960,1,1,0,27.27751667
19-02-2017 17:00,77.4,65,17,1020,1,1,0,25.0382
19-02-2017 18:00,77.2,70,18,1080,1,1,0,28.66448333
19-02-2017 19:00,75.7,75,19,1140,1,1,0,32.0357
19-02-2017 20:00,75,80,20,1200,1,1,0,28.17125
19-02-2017 21:00,74.5,83,21,1260,1,1,0,24.66608333
19-02-2017 22:00,73.6,83,22,1320,1,1,0,23.09701667
19-02-2017 23:00,73.2,83,23,1380,1,1,0,18.29323333
20-02-2017 00:00,72.5,88,0,0,2,0,1,13.08483333
20-02-2017 01:00,65.1,96,1,60,2,0,1,13.11865
20-02-2017 02:00,61.5,94,2,120,2,0,1,11.16643333
20-02-2017 03:00,61.3,94,3,180,2,0,1,10.38618333
20-02-2017 04:00,62.6,94,4,240,2,0,1,10.34088333
20-02-2017 05:00,65.3,97,5,300,2,0,1,10.23733333
20-02-2017 06:00,67.3,97,6,360,2,0,1,11.01461667
20-02-2017 07:00,65.1,97,7,420,2,0,1,14.51988333
20-02-2017 08:00,64.2,96,8,480,2,0,1,17.21235
20-02-2017 09:00,63.3,95,9,540,2,0,1,16.80495
20-02-2017 10:00,65.1,97,10,600,2,0,1,17.60983333
20-02-2017 11:00,62.2,90,11,660,2,0,1,16.47121667
20-02-2017 12:00,63.1,86,12,720,2,0,1,16.4857
20-02-2017 13:00,64.6,76,13,780,2,0,1,19.12176667
20-02-2017 14:00,65.7,72,14,840,2,0,1,17.8135
20-02-2017 15:00,66.9,69,15,900,2,0,1,15.86705
20-02-2017 16:00,69.3,58,16,960,2,0,1,18.35003333
20-02-2017 17:00,72.1,51,17,1020,2,0,1,19.87596667
20-02-2017 18:00,71.8,52,18,1080,2,0,1,22.29216667
20-02-2017 19:00,69.6,58,19,1140,2,0,1,24.59108333
20-02-2017 20:00,68,73,20,1200,2,0,1,24.49806667
20-02-2017 21:00,65.3,80,21,1260,2,0,1,23.39355
20-02-2017 22:00,63.9,82,22,1320,2,0,1,18.99798333
20-02-2017 23:00,62.4,87,23,1380,2,0,1,18.44023333
21-02-2017 00:00,62.8,82,0,0,3,0,0,14.73111667
21-02-2017 01:00,61.2,91,1,60,3,0,0,13.50083333
21-02-2017 02:00,60.3,94,2,120,3,0,0,9.970966667
21-02-2017 03:00,61.3,96,3,180,3,0,0,9.129916667
21-02-2017 04:00,56.5,68,4,240,3,0,0,12.035
21-02-2017 05:00,56.1,65,5,300,3,0,0,11.0425
21-02-2017 06:00,55,64,6,360,3,0,0,12.60606667
21-02-2017 07:00,55,63,7,420,3,0,0,18.88203333
21-02-2017 08:00,54.3,61,8,480,3,0,0,14.98558333
21-02-2017 09:00,56.8,50,9,540,3,0,0,18.66126667
21-02-2017 10:00,60.8,42,10,600,3,0,0,16.58008333
21-02-2017 11:00,64.8,38,11,660,3,0,0,17.63248333
21-02-2017 12:00,68.7,34,12,720,3,0,0,12.04931667
21-02-2017 13:00,75.6,22,13,780,3,0,0,14.31095
21-02-2017 14:00,76.8,20,14,840,3,0,0,13.21583333
21-02-2017 15:00,77.7,20,15,900,3,0,0,17.59773333
21-02-2017 16:00,78.8,20,16,960,3,0,0,17.57731667
21-02-2017 17:00,80.4,17,17,1020,3,0,0,20.52811667
21-02-2017 18:00,80.6,18,18,1080,3,0,0,24.8917
21-02-2017 19:00,76.6,26,19,1140,3,0,0,19.5334
21-02-2017 20:00,70.3,36,20,1200,3,0,0,22.69186667
21-02-2017 21:00,66.7,52,21,1260,3,0,0,24.16091667
21-02-2017 22:00,62.8,50,22,1320,3,0,0,21.83046667
21-02-2017 23:00,60.1,62,23,1380,3,0,0,14.05786667
22-02-2017 00:00,57,72,0,0,4,0,0,9.965783333
22-02-2017 01:00,54.9,72,1,60,4,0,0,9.329616667
22-02-2017 02:00,53.2,77,2,120,4,0,0,9.26085
22-02-2017 03:00,52.5,81,3,180,4,0,0,8.945266667
22-02-2017 04:00,51.4,86,4,240,4,0,0,10.70891667
22-02-2017 05:00,50.7,85,5,300,4,0,0,10.47813333
22-02-2017 06:00,50.9,78,6,360,4,0,0,12.00646667
22-02-2017 07:00,50.9,79,7,420,4,0,0,16.25308333
22-02-2017 08:00,50,80,8,480,4,0,0,13.75713333
22-02-2017 09:00,54.1,66,9,540,4,0,0,12.01723333
22-02-2017 10:00,62.4,50,10,600,4,0,0,13.64446667
22-02-2017 11:00,73.4,29,11,660,4,0,0,21.36918333
22-02-2017 12:00,77,21,12,720,4,0,0,15.36286667
22-02-2017 13:00,80.4,15,13,780,4,0,0,13.9477
22-02-2017 14:00,82,18,14,840,4,0,0,17.96628333
22-02-2017 15:00,83.8,16,15,900,4,0,0,18.5502
22-02-2017 16:00,86,14,16,960,4,0,0,19.09991667
22-02-2017 17:00,86.7,21,17,1020,4,0,0,22.61546667
22-02-2017 18:00,86.2,22,18,1080,4,0,0,19.7557
22-02-2017 19:00,83.7,26,19,1140,4,0,0,25.35668333
22-02-2017 20:00,80.1,29,20,1200,4,0,0,30.02406667
22-02-2017 21:00,76.1,35,21,1260,4,0,0,30.50098333
22-02-2017 22:00,72,47,22,1320,4,0,0,21.12533333
22-02-2017 23:00,67.5,54,23,1380,4,0,0,19.40033333
23-02-2017 00:00,65.5,62,0,0,5,0,0,13.6981
23-02-2017 01:00,66.9,55,1,60,5,0,0,12.6938
23-02-2017 02:00,64.6,53,2,120,5,0,0,10.57055
23-02-2017 03:00,66.2,50,3,180,5,0,0,9.69215
23-02-2017 04:00,64.6,43,4,240,5,0,0,12.7865
23-02-2017 05:00,63.5,40,5,300,5,0,0,10.73941667
23-02-2017 06:00,63.1,42,6,360,5,0,0,12.73958333
23-02-2017 07:00,60.4,54,7,420,5,0,0,20.99876667
23-02-2017 08:00,59.5,56,8,480,5,0,0,18.63035
23-02-2017 09:00,64,47,9,540,5,0,0,19.13065
23-02-2017 10:00,67.5,42,10,600,5,0,0,16.03526667
23-02-2017 11:00,73.9,32,11,660,5,0,0,14.18596667
23-02-2017 12:00,79.3,21,12,720,5,0,0,13.28273333
23-02-2017 13:00,82.8,23,13,780,5,0,0,16.43183333
23-02-2017 14:00,85.6,20,14,840,5,0,0,17.22325
23-02-2017 15:00,87.6,19,15,900,5,0,0,21.51965
23-02-2017 16:00,88.5,15,16,960,5,0,0,27.11701667
23-02-2017 17:00,89.2,20,17,1020,5,0,0,26.51465
23-02-2017 18:00,88.2,28,18,1080,5,0,0,26.43138333
23-02-2017 19:00,84.4,33,19,1140,5,0,0,26.68305
23-02-2017 20:00,80.8,42,20,1200,5,0,0,22.86883333
23-02-2017 21:00,75.6,60,21,1260,5,0,0,26.4432
23-02-2017 22:00,72.9,68,22,1320,5,0,0,23.82985
23-02-2017 23:00,70.9,73,23,1380,5,0,0,19.37971667
24-02-2017 00:00,69.4,81,0,0,6,0,0,15.55448333
24-02-2017 01:00,68.4,88,1,60,6,0,0,13.09178333
24-02-2017 02:00,68.4,90,2,120,6,0,0,11.83405
24-02-2017 03:00,68.5,82,3,180,6,0,0,12.429
24-02-2017 04:00,68.2,81,4,240,6,0,0,13.98213333
24-02-2017 05:00,68.7,79,5,300,6,0,0,11.38161667
24-02-2017 06:00,68.2,82,6,360,6,0,0,12.2803
24-02-2017 07:00,64.9,90,7,420,6,0,0,17.4875
24-02-2017 08:00,64.2,92,8,480,6,0,0,14.4474
24-02-2017 09:00,65.3,77,9,540,6,0,0,15.87581667
24-02-2017 10:00,70.3,57,10,600,6,0,0,24.27595
24-02-2017 11:00,75.9,23,11,660,6,0,0,20.61885
24-02-2017 12:00,78.4,16,12,720,6,0,0,17.54495
24-02-2017 13:00,78.1,20,13,780,6,0,0,18.3264
24-02-2017 14:00,77.9,18,14,840,6,0,0,20.63716667
24-02-2017 15:00,77.5,15,15,900,6,0,0,24.08625
24-02-2017 16:00,77.2,16,16,960,6,0,0,27.72335
24-02-2017 17:00,76.3,17,17,1020,6,0,0,26.19818333
24-02-2017 18:00,75.2,20,18,1080,6,0,0,23.48958333
24-02-2017 19:00,70.9,19,19,1140,6,0,0,21.97818333
24-02-2017 20:00,68.2,22,20,1200,6,0,0,18.85388333
24-02-2017 21:00,66,26,21,1260,6,0,0,22.66423333
24-02-2017 22:00,63.1,29,22,1320,6,0,0,21.36055
24-02-2017 23:00,60.4,36,23,1380,6,0,0,22.5962
